Wavenumber	Reflectance
5370.211074	0.676625
5368.281274	0.676928
5366.352284	0.677210
5364.423529	0.677517
5362.494435	0.677906
5360.565578	0.678302
5358.636673	0.678656
5356.707433	0.678898
5354.778722	0.678977
5352.849967	0.679249
5350.921455	0.679757
5348.99233	0.680114
5347.063452	0.680295
5345.134535	0.680389
5343.205582	0.680833
5341.27631	0.681307
5339.347574	0.681378
5337.417953	0.681714
5335.48944	0.682275
5333.56033	0.682582
5331.631477	0.682850
5329.702314	0.683147
5327.773411	0.683339
5325.844202	0.683727
5323.91554	0.684144
5321.986291	0.684392
5320.057874	0.684640
5318.128591	0.684897
5316.199577	0.685155
5314.270549	0.685428
5312.341792	0.685693
5310.41246	0.685893
5308.483966	0.686026
5306.554901	0.686299
5304.626393	0.686693
5302.697318	0.686952
5300.768802	0.687166
5298.839443	0.687415
5296.910926	0.687687
5294.98129	0.687930
5293.052778	0.688097
5291.123431	0.688172
5289.194931	0.688435
5287.2656	0.688775
5285.336837	0.688946
5283.407806	0.689146
5281.479068	0.689335
5279.549785	0.689503
5277.620798	0.689744
5275.69155	0.689948
5273.762877	0.690111
5271.833668	0.690247
5269.90476	0.690366
5267.975597	0.690535
5266.047014	0.690622
5264.117626	0.690651
5262.188821	0.690913
5260.260322	0.691235
5258.331577	0.691459
5256.402311	0.691493
5254.473633	0.691560
5252.544438	0.691869
5250.615832	0.692001
5248.686437	0.691966
5246.757635	0.692123
5244.828049	0.692325
5242.899332	0.692567
5240.970385	0.692855
5239.041484	0.693017
5237.112357	0.693178
5235.183554	0.693325
5233.254527	0.693439
5231.325554	0.693585
5229.396908	0.693795
5227.468044	0.693875
5225.538965	0.693926
5223.61049	0.694236
5221.681256	0.694525
5219.75263	0.694657
5217.823249	0.694841
5215.894479	0.695111
5213.96523	0.695351
5212.036594	0.695526
5210.107483	0.695616
5208.178444	0.695626
5206.249478	0.695772
5204.320856	0.696173
5202.391768	0.696524
5200.462758	0.696702
5198.533286	0.696846
5196.604435	0.697054
5194.675395	0.697320
5192.746709	0.697517
5190.817299	0.697653
5188.888514	0.697798
5186.959279	0.697980
5185.030671	0.698168
5183.102691	0.698418
5181.173729	0.698648
5179.244592	0.698848
5177.315819	0.699045
5175.386874	0.699257
5173.458029	0.699468
5171.528748	0.699654
5169.599837	0.699868
5167.670495	0.700088
5165.741525	0.700250
5163.812395	0.700407
5161.883906	0.700643
5159.954727	0.700894
5158.025924	0.701078
5156.096703	0.701253
5154.168127	0.701457
5152.238338	0.701630
5150.309729	0.701817
5148.380443	0.702043
5146.451542	0.702228
5144.522498	0.702377
5142.593578	0.702533
5140.664517	0.702721
5138.735847	0.702922
5136.807305	0.703092
5134.878363	0.703248
5132.949289	0.703405
5131.020611	0.703569
5129.09154	0.703724
5127.162605	0.703893
5125.233544	0.704100
5123.304622	0.704268
5121.375052	0.704399
5119.446412	0.704543
5117.517128	0.704706
5115.588513	0.704861
5113.658997	0.705033
5111.730676	0.705221
5109.801197	0.705386
5107.872652	0.705515
5105.943476	0.705650
5104.014716	0.705799
5102.085329	0.705965
5100.156881	0.706166
5098.22755	0.706364
5096.2989	0.706523
5094.369631	0.706675
5092.441045	0.706832
5090.512105	0.706962
5088.58359	0.707080
5086.654206	0.707234
5084.725769	0.707404
5082.796467	0.707544
5080.867597	0.707668
5078.938642	0.707825
5077.009605	0.707989
5075.079972	0.708135
5073.15129	0.708281
5071.222274	0.708413
5069.293439	0.708536
5067.364274	0.708656
5065.43555	0.708794
5063.506242	0.708960
5061.577891	0.709103
5059.648193	0.709265
5057.719709	0.709429
5055.790394	0.709545
5053.861785	0.709677
5051.932604	0.709833
5050.003876	0.709984
5048.074836	0.710131
5046.145996	0.710285
5044.217357	0.710420
5042.288667	0.710528
5040.359418	0.710651
5038.43063	0.710782
5036.501541	0.710912
5034.572662	0.711060
5032.643487	0.711220
5030.715031	0.711377
5028.785776	0.711522
5026.856736	0.711636
5024.927914	0.711759
5022.999057	0.711918
5021.069916	0.712075
5019.140996	0.712192
5017.211796	0.712306
5015.283324	0.712423
5013.35382	0.712522
5011.425549	0.712647
5009.496001	0.712806
5007.567436	0.712954
5005.6381	0.713082
5003.7095	0.713191
5001.780134	0.713300
4999.851504	0.713436
4997.922364	0.713546
4995.993713	0.713631
4994.064554	0.713728
4992.135639	0.713840
4990.20647	0.713970
4988.277797	0.714115
4986.348624	0.714271
4984.419701	0.714426
4982.490035	0.714533
4980.561367	0.714617
4978.632208	0.714739
4976.703553	0.714862
4974.774411	0.714961
4972.845776	0.715074
4970.916905	0.715166
4968.987555	0.715225
4967.059208	0.715299
4965.130632	0.715410
4963.20109	0.715532
4961.272555	0.715648
4959.343304	0.715766
4957.414815	0.715865
4955.48537	0.715948
4953.556445	0.716042
4951.627796	0.716147
4949.698932	0.716246
4947.769612	0.716349
4945.840817	0.716462
4943.911815	0.716573
4941.983095	0.716644
4940.05344	0.716696
4938.124802	0.716767
4936.195478	0.716854
4934.266199	0.716967
4932.337455	0.717101
4930.408516	0.717209
4928.479386	0.717302
4926.55055	0.717388
4924.621527	0.717475
4922.692802	0.717554
4920.76486	0.717617
4918.835767	0.717693
4916.906976	0.717793
4914.977766	0.717897
4913.04862	0.717973
4911.120264	0.718015
4909.190771	0.718066
4907.26183	0.718142
4905.331757	0.718237
4903.403202	0.718331
4901.474001	0.718390
4899.545597	0.718450
4897.616311	0.718530
4895.687585	0.718591
4893.757982	0.718637
4891.829422	0.718694
4889.900229	0.718736
4887.971123	0.718773
4886.041868	0.718854
4884.113181	0.718943
4882.184348	0.719005
4880.255608	0.719055
4878.32625	0.719116
4876.397466	0.719193
4874.469493	0.719278
4872.54067	0.719371
4870.611238	0.719462
4868.68286	0.719544
4866.753639	0.719617
4864.824763	0.719673
4862.89576	0.719726
4860.966632	0.719785
4859.037382	0.719843
4857.108483	0.719905
4855.179464	0.719956
4853.2508	0.720005
4851.321313	0.720082
4849.39242	0.720159
4847.463414	0.720205
4845.534535	0.720252
4843.606485	0.720326
4841.678095	0.720416
4839.748428	0.720499
4837.819597	0.720574
4835.890899	0.720662
4833.961869	0.720746
4832.032743	0.720842
4830.104224	0.720958
4828.174212	0.721023
4826.245975	0.721056
4824.316252	0.721125
4822.387607	0.721218
4820.458411	0.721302
4818.529598	0.721360
4816.600703	0.721409
4814.672194	0.721458
4812.742911	0.721511
4810.814249	0.721584
4808.884819	0.721646
4806.95578	0.721711
4805.026673	0.721788
4803.09819	0.721844
4801.16895	0.721891
4799.240108	0.721936
4797.311203	0.721994
4795.382239	0.722052
4793.452987	0.722096
4791.524368	0.722143
4789.595007	0.722179
4787.666282	0.722229
4785.737278	0.722281
4783.808454	0.722307
4781.878898	0.722343
4779.950212	0.722403
4778.021027	0.722466
4776.092258	0.722519
4774.162766	0.722551
4772.234377	0.722577
4770.305042	0.722613
4768.376584	0.722655
4766.447413	0.722722
4764.518668	0.722774
4762.589441	0.722803
4760.660869	0.722839
4758.731368	0.722880
4756.802525	0.722925
4754.873662	0.722976
4752.944782	0.723025
4751.016112	0.723055
4749.087202	0.723098
4747.158054	0.723164
4745.229348	0.723218
4743.300183	0.723265
4741.371463	0.723310
4739.442288	0.723358
4737.513561	0.723406
4735.584608	0.723458
4733.655881	0.723489
4731.726486	0.723503
4729.797992	0.723548
4727.868611	0.723595
4725.940132	0.723635
4724.010549	0.723693
4722.082094	0.723737
4720.15254	0.723771
4718.223672	0.723814
4716.2946	0.723844
4714.365993	0.723848
4712.436298	0.723874
4710.507739	0.723895
4708.578762	0.723903
4706.649592	0.723925
4704.721117	0.723947
4702.792452	0.723995
4700.863379	0.724043
4698.934784	0.724046
4697.005124	0.724033
4695.076607	0.724063
4693.14747	0.724133
4691.218597	0.724189
4689.28955	0.724207
4687.36099	0.724215
4685.431382	0.724223
4683.502923	0.724212
4681.573859	0.724200
4679.644851	0.724202
4677.716118	0.724195
4675.787007	0.724170
4673.857084	0.724168
4671.928317	0.724169
4669.99896	0.724165
4668.070106	0.724182
4666.140886	0.724205
4664.212172	0.724218
4662.282877	0.724237
4660.35431	0.724287
4658.426252	0.724355
4656.497621	0.724408
4654.568203	0.724458
4652.639733	0.724516
4650.710266	0.724554
4648.781966	0.724580
4646.852673	0.724612
4644.923902	0.724642
4642.994144	0.724648
4641.065559	0.724630
4639.136423	0.724632
4637.207385	0.724664
4635.278446	0.724697
4633.349609	0.724692
4631.420231	0.724672
4629.491388	0.724663
4627.563294	0.724643
4625.634666	0.724652
4623.705721	0.724691
4621.776675	0.724708
4619.847957	0.724729
4617.919143	0.724748
4615.989807	0.724752
4614.060806	0.724760
4612.131289	0.724765
4610.202747	0.724754
4608.273482	0.724758
4606.34477	0.724787
4604.415552	0.724798
4602.486466	0.724806
4600.557726	0.724850
4598.628698	0.724906
4596.698963	0.724934
4594.770425	0.724932
4592.841395	0.724974
4590.912509	0.725050
4588.983136	0.725096
4587.054543	0.725111
4585.125468	0.725103
4583.196964	0.725118
4581.268613	0.725148
4579.339996	0.725161
4577.410907	0.725161
4575.481978	0.725149
4573.552582	0.725132
4571.623976	0.725120
4569.694908	0.725136
4567.766006	0.725194
4565.836231	0.725253
4563.907044	0.725277
4561.97803	0.725289
4560.04919	0.725314
4558.119903	0.725363
4556.191418	0.725420
4554.262489	0.725449
4552.333743	0.725449
4550.404144	0.725447
4548.47556	0.725458
4546.546337	0.725490
4544.617716	0.725527
4542.688668	0.725530
4540.759813	0.725489
4538.830741	0.725426
4536.901867	0.725412
4534.972986	0.725434
4533.044306	0.725454
4531.115419	0.725469
4529.186531	0.725464
4527.25744	0.725422
4525.328558	0.725395
4523.399478	0.725413
4521.470815	0.725407
4519.540936	0.725403
4517.612296	0.725446
4515.682854	0.725472
4513.754652	0.725463
4511.825042	0.725453
4509.896675	0.725447
4507.967517	0.725447
4506.038587	0.725421
4504.109279	0.725359
4502.180609	0.725330
4500.251362	0.725336
4498.322755	0.725327
4496.39378	0.725334
4494.465044	0.725370
4492.53554	0.725360
4490.606885	0.725302
4488.678274	0.725267
4486.749507	0.725248
4484.820385	0.725221
4482.891515	0.725198
4480.962296	0.725187
4479.033532	0.725142
4477.104424	0.725079
4475.175975	0.725026
4473.246786	0.724969
4471.31786	0.724890
4469.388599	0.724790
4467.460204	0.724719
4465.53088	0.724640
4463.602026	0.724529
4461.672847	0.724449
4459.743943	0.724391
4457.813924	0.724311
4455.885376	0.724212
4453.956314	0.724092
4452.027335	0.723933
4450.098245	0.723755
4448.16944	0.723590
4446.240528	0.723453
4444.311708	0.723340
4442.383179	0.723209
4440.454351	0.723052
4438.525424	0.722903
4436.596795	0.722761
4434.667481	0.722637
4432.738862	0.722539
4430.809563	0.722430
4428.880963	0.722313
4426.951297	0.722187
4425.022529	0.722034
4423.093289	0.721888
4421.164557	0.721752
4419.235554	0.721584
4417.306477	0.721428
4415.377524	0.721298
4413.448891	0.721144
4411.520191	0.720979
4409.591231	0.720838
4407.662209	0.720683
4405.733322	0.720476
4403.804376	0.720288
4401.875375	0.720156
4399.946514	0.720038
4398.017602	0.719896
4396.088448	0.719752
4394.159635	0.719642
4392.230583	0.719516
4390.30149	0.719348
4388.372743	0.719181
4386.443766	0.719035
4384.514753	0.718887
4382.586092	0.718736
4380.656249	0.718576
4378.72772	0.718437
4376.798591	0.718341
4374.86982	0.718244
4372.940454	0.718121
4371.011834	0.717983
4369.082624	0.717848
4367.15378	0.717728
4365.225687	0.717641
4363.296629	0.717537
4361.367564	0.717406
4359.439064	0.717287
4357.5098	0.717159
4355.581104	0.717009
4353.652031	0.716863
4351.72315	0.716708
4349.793517	0.716541
4347.865029	0.716375
4345.935416	0.716205
4344.006761	0.716045
4342.077554	0.715880
4340.149118	0.715701
4338.219571	0.715534
4336.291175	0.715374
4334.360548	0.715208
4332.43239	0.715012
4330.503133	0.714791
4328.574282	0.714530
4326.644903	0.714217
4324.716307	0.713971
4322.787188	0.713963
4320.858482	0.714302
4318.930191	0.714904
4317.001383	0.715538
4315.072063	0.716080
4313.143537	0.716494
4311.214132	0.716777
4309.285709	0.716975
4307.356599	0.717116
4305.427547	0.717204
4303.497999	0.717273
4301.569255	0.717309
4299.640021	0.717286
4297.711224	0.717271
4295.782495	0.717281
4293.853469	0.717255
4291.924332	0.717195
4289.995824	0.717146
4288.066474	0.717110
4286.137572	0.717063
4284.20857	0.716984
4282.279653	0.716897
4280.350639	0.716834
4278.422082	0.716762
4276.492701	0.716663
4274.564146	0.716560
4272.635139	0.716450
4270.706596	0.716309
4268.777606	0.716150
4266.848537	0.715963
4264.919574	0.715773
4262.990536	0.715590
4261.061609	0.715360
4259.132613	0.715100
4257.203732	0.714856
4255.274785	0.714642
4253.345597	0.714532
4251.417072	0.714586
4249.487767	0.714830
4247.55913	0.715197
4245.629899	0.715541
4243.701159	0.715800
4241.772372	0.715982
4239.843719	0.716108
4237.914665	0.716207
4235.985749	0.716256
4234.056797	0.716255
4232.127809	0.716248
4230.198967	0.716235
4228.270095	0.716226
4226.339588	0.716207
4224.411021	0.716182
4222.481895	0.716148
4220.553284	0.716112
4218.623942	0.716103
4216.695474	0.716102
4214.766282	0.716104
4212.837612	0.716120
4210.908046	0.716102
4208.979361	0.716048
4207.050141	0.716001
4205.121628	0.715966
4203.192409	0.715907
4201.2639	0.715812
4199.334338	0.715733
4197.405844	0.715662
4195.477007	0.715582
4193.54836	0.715513
4191.619201	0.715466
4189.690237	0.715427
4187.761117	0.715387
4185.832723	0.715353
4183.903302	0.715318
4181.974785	0.715267
4180.045425	0.715220
4178.116796	0.715194
4176.187679	0.715152
4174.258774	0.715089
4172.329561	0.715010
4170.400913	0.714930
4168.471615	0.714891
4166.543233	0.714868
4164.613165	0.714811
4162.684712	0.714770
4160.755447	0.714739
4158.826758	0.714672
4156.897265	0.714623
4154.968871	0.714602
4153.039333	0.714577
4151.110897	0.714545
4149.18253	0.714527
4147.25389	0.714531
4145.324464	0.714513
4143.396145	0.714470
4141.466705	0.714446
4139.53786	0.714422
4137.608758	0.714383
4135.680255	0.714313
4133.750302	0.714235
4131.821808	0.714178
4129.892555	0.714140
4127.963909	0.714107
4126.034681	0.714061
4124.105894	0.713990
4122.176701	0.713920
4120.247953	0.713856
4118.317787	0.713792
4116.388921	0.713728
4114.459998	0.713664
4112.531191	0.713588
4110.601826	0.713470
4108.673426	0.713344
4106.744136	0.713237
4104.81531	0.713146
4102.887621	0.713023
4100.958378	0.712889
4099.029772	0.712806
4097.100629	0.712711
4095.171792	0.712603
4093.243095	0.712518
4091.313703	0.712429
4089.385126	0.712321
4087.455525	0.712226
4085.52641	0.712156
4083.597614	0.712061
4081.668638	0.711934
4079.739654	0.711789
4077.810663	0.711640
4075.881667	0.711528
4073.952836	0.711418
4072.023509	0.711264
4070.094848	0.711094
4068.165696	0.710908
4066.236719	0.710720
4064.307918	0.710560
4062.379132	0.710422
4060.450031	0.710289
4058.52095	0.710140
4056.592878	0.709986
4054.663843	0.709871
4052.73467	0.709765
4050.805855	0.709629
4048.876908	0.709517
4046.94816	0.709408
4045.018958	0.709260
4043.089959	0.709141
4041.161003	0.709041
4039.231766	0.708924
4037.302902	0.708810
4035.374089	0.708703
4033.445003	0.708621
4031.516135	0.708560
4029.587001	0.708507
4027.658089	0.708439
4025.729727	0.708370
4023.80062	0.708362
4021.871905	0.708365
4019.942937	0.708335
4018.014043	0.708331
4016.085063	0.708320
4014.15584	0.708255
4012.227182	0.708203
4010.297481	0.708157
4008.368672	0.708057
4006.439631	0.707971
4004.510681	0.707888
4002.581986	0.707770
4000.652747	0.707653
3998.724087	0.707555
3996.79473	0.707471
3994.865958	0.707434
3992.936655	0.707397
3991.007621	0.707299
3989.079019	0.707221
3987.150053	0.707160
3985.221047	0.707069
3983.291843	0.706973
3981.363239	0.706885
3979.434442	0.706811
3977.505615	0.706719
3975.576602	0.706610
3973.647722	0.706569
3971.718505	0.706565
3969.789741	0.706519
3967.860961	0.706483
3965.931695	0.706469
3964.002575	0.706377
3962.073762	0.706275
3960.144629	0.706263
3958.215807	0.706226
3956.286985	0.706138
3954.357853	0.706064
3952.428726	0.705951
3950.500076	0.705743
3948.570657	0.705588
3946.642031	0.705637
3944.712954	0.705548
3942.783897	0.705343
3940.855017	0.705428
3938.926162	0.705493
3936.997179	0.705427
3935.068071	0.705232
3933.139925	0.704853
3931.210886	0.704741
3929.28173	0.704907
3927.353234	0.704873
3925.424164	0.704608
3923.494987	0.704573
3921.566167	0.704543
3919.637399	0.704222
3917.707611	0.703943
3915.77865	0.704141
3913.849595	0.704489
3911.920757	0.704520
3909.991679	0.704452
3908.062669	0.704257
3906.133731	0.703452
3904.204868	0.702515
3902.275624	0.702352
3900.346612	0.702518
3898.417683	0.703027
3896.488687	0.703768
3894.559931	0.703741
3892.630962	0.702803
3890.702086	0.702587
3888.772852	0.703113
3886.844927	0.702205
3884.915893	0.701910
3882.986663	0.702664
3881.057992	0.702354
3879.128979	0.702474
3877.199778	0.702895
3875.271143	0.702388
3873.342176	0.702108
3871.41273	0.701134
3869.483708	0.700580
3867.554812	0.701533
3865.625746	0.701403
3863.696813	0.701247
3861.767865	0.701740
3859.838905	0.702024
3857.910085	0.701822
3855.981705	0.699046
3854.052876	0.695657
3852.123749	0.697068
3850.194774	0.700455
3848.265952	0.701628
3846.336991	0.701413
3844.407894	0.700747
3842.478958	0.700358
3840.549746	0.699546
3838.620848	0.697881
3836.691679	0.697987
3834.762831	0.699307
3832.834011	0.699485
3830.905076	0.699555
3828.976029	0.699819
3827.047166	0.699602
3825.117758	0.699513
3823.188541	0.698380
3821.259662	0.697097
3819.330833	0.697843
3817.401909	0.697128
3815.472895	0.696541
3813.543793	0.698317
3811.614752	0.699105
3809.686792	0.698359
3807.75788	0.696773
3805.828893	0.696883
3803.899834	0.696966
3801.970995	0.695135
3800.042089	0.695666
3798.112976	0.696904
3796.184091	0.696762
3794.254429	0.696989
3792.325865	0.697060
3790.396674	0.696801
3788.467866	0.696565
3786.538869	0.696217
3784.609831	0.695876
3782.68104	0.695684
3780.75207	0.695110
3778.822782	0.694757
3776.89375	0.694963
3774.964691	0.694919
3773.035893	0.694461
3771.106933	0.693513
3769.178096	0.693067
3767.248962	0.693095
3765.319957	0.692864
3763.391936	0.692916
3761.463059	0.692384
3759.533896	0.691585
3757.604876	0.691453
3755.676	0.691268
3753.74699	0.689304
3751.81799	0.686887
3749.889285	0.686440
3747.959892	0.687596
3746.030799	0.685885
3744.10201	0.684218
3742.172825	0.686578
3740.243948	0.687587
3738.314822	0.685978
3736.386011	0.684305
3734.457096	0.683816
3732.527665	0.683564
3730.598834	0.683895
3728.669633	0.683854
3726.740759	0.682658
3724.81166	0.681747
3722.882755	0.680913
3720.954047	0.680068
3719.024846	0.679240
3717.096817	0.678298
3715.167748	0.676777
3713.238751	0.674091
3711.309689	0.672044
3709.380705	0.671279
3707.4518	0.670331
3705.522978	0.668524
3703.594105	0.665774
3701.664909	0.662926
3699.735942	0.660688
3697.806934	0.658248
3695.877888	0.655464
3693.948942	0.652411
3692.020101	0.648710
3690.091094	0.644060
3688.162062	0.640071
3686.232735	0.637603
3684.303933	0.633643
3682.374707	0.627585
3680.44574	0.620922
3678.516763	0.614261
3676.587915	0.607474
3674.659062	0.602848
3672.730075	0.598401
3670.801764	0.590864
3668.872919	0.582457
3666.943949	0.572542
3665.014991	0.562630
3663.085915	0.556323
3661.156857	0.552010
3659.227956	0.546630
3657.29908	0.539374
3655.369831	0.532182
3653.440882	0.525321
3651.511834	0.516039
3649.582957	0.503788
3647.654121	0.493914
3645.725196	0.490071
3643.796053	0.487950
3641.867359	0.484156
3639.938718	0.479368
3638.009737	0.474479
3636.080815	0.469647
3634.151825	0.464985
3632.222902	0.460506
3630.293917	0.455128
3628.365005	0.449447
3626.436037	0.445242
3624.506623	0.443245
3622.577555	0.442068
3620.648835	0.439830
3618.719811	0.437462
3616.790749	0.435751
3614.861912	0.433765
3612.932912	0.431597
3611.003754	0.429639
3609.074831	0.427777
3607.145756	0.426377
3605.216662	0.425165
3603.287683	0.423742
3601.358951	0.422275
3599.429822	0.420971
3597.500946	0.419748
3595.571938	0.418503
3593.643707	0.417431
3591.714833	0.416478
3589.785839	0.415213
3587.856855	0.413974
3585.928015	0.413352
3583.999064	0.412961
3582.070134	0.412367
3580.141229	0.411777
3578.211839	0.411333
3576.282609	0.410977
3574.353797	0.410681
3572.424895	0.410414
3570.495907	0.410063
3568.566836	0.409574
3566.637813	0.409481
3564.708968	0.409914
3562.779923	0.410339
3560.850683	0.410667
3558.921884	0.411066
3556.992897	0.411549
3555.063977	0.412051
3553.135128	0.412619
3551.206101	0.413386
3549.277152	0.414169
3547.348788	0.414822
3545.419878	0.415585
3543.49093	0.416488
3541.561947	0.417327
3539.632934	0.418052
3537.704018	0.418761
3535.775078	0.419559
3533.846118	0.420420
3531.916392	0.421207
3529.987526	0.421885
3528.05865	0.422567
3526.129643	0.423336
3524.200881	0.424078
3522.271747	0.424772
3520.342864	0.425436
3518.413865	0.426000
3516.484753	0.426497
3514.555532	0.426957
3512.626822	0.427346
3510.697763	0.427641
3508.768852	0.427949
3506.839969	0.428272
3504.910871	0.428462
3502.982054	0.428609
3501.053765	0.428849
3499.124781	0.429098
3497.195721	0.429270
3495.26671	0.429427
3493.337873	0.429627
3491.408969	0.429794
3489.480003	0.429899
3487.551099	0.430004
3485.621654	0.430124
3483.693007	0.430234
3481.763827	0.430349
3479.835086	0.430515
3477.906063	0.430660
3475.977002	0.430727
3474.048027	0.430827
3472.119144	0.430965
3470.191076	0.431097
3468.261901	0.431199
3466.333187	0.431293
3464.403977	0.431416
3462.475234	0.431529
3460.546123	0.431636
3458.617008	0.431726
3456.688249	0.431783
3454.758657	0.431855
3452.829907	0.431942
3450.900927	0.431994
3448.971841	0.431978
3447.043009	0.431952
3445.11396	0.431962
3443.185172	0.431937
3441.256056	0.431909
3439.326734	0.431903
3437.397684	0.431865
3435.46879	0.431809
3433.539702	0.431763
3431.611012	0.431699
3429.681783	0.431606
3427.752842	0.431518
3425.82384	0.431417
3423.8956	0.431270
3421.966837	0.431124
3420.037906	0.431017
3418.108929	0.430927
3416.179909	0.430815
3414.251084	0.430685
3412.32199	0.430589
3410.393098	0.430531
3408.463597	0.430503
3406.534653	0.430454
3404.605689	0.430382
3402.676709	0.430368
3400.747716	0.430381
3398.818944	0.430355
3396.889821	0.430308
3394.960812	0.430281
3393.031805	0.430257
3391.102689	0.430264
3389.173928	0.430299
3387.244835	0.430326
3385.315989	0.430335
3383.387049	0.430355
3381.458018	0.430421
3379.529017	0.430531
3377.600846	0.430615
3375.671797	0.430657
3373.742901	0.430697
3371.814049	0.430732
3369.884902	0.430782
3367.956147	0.430847
3366.027106	0.430931
3364.098123	0.431038
3362.168863	0.431168
3360.240007	0.431310
3358.310882	0.431449
3356.382169	0.431602
3354.453194	0.431803
3352.524075	0.432007
3350.595265	0.432168
3348.666318	0.432321
3346.736567	0.432503
3344.807472	0.432718
3342.878812	0.432916
3340.949585	0.433131
3339.020799	0.433372
3337.0919	0.433593
3335.162781	0.433807
3333.234003	0.434055
3331.305679	0.434333
3329.376591	0.434572
3327.447633	0.434780
3325.518808	0.435000
3323.589897	0.435200
3321.660796	0.435371
3319.731949	0.435577
3317.802809	0.435804
3315.873711	0.436030
3313.944878	0.436236
3312.015765	0.436456
3310.086814	0.436699
3308.15803	0.436930
3306.229088	0.437141
3304.299991	0.437337
3302.371182	0.437530
3300.441682	0.437699
3298.512694	0.437873
3296.583569	0.438057
3294.654746	0.438221
3292.725684	0.438349
3290.796931	0.438483
3288.86784	0.438624
3286.938957	0.438745
3285.010716	0.438857
3283.081718	0.438980
3281.152939	0.439106
3279.223844	0.439240
3277.294976	0.439381
3275.366015	0.439519
3273.437073	0.439670
3271.508047	0.439801
3269.578835	0.439917
3267.649868	0.440051
3265.721042	0.440152
3263.792043	0.440232
3261.86298	0.440344
3259.934177	0.440459
3258.005106	0.440559
3256.07609	0.440664
3254.147875	0.440803
3252.218769	0.440943
3250.289836	0.441035
3248.360869	0.441144
3246.431871	0.441272
3244.502952	0.441407
3242.573906	0.441565
3240.645052	0.441717
3238.715449	0.441857
3236.786781	0.441968
3234.857583	0.442046
3232.928698	0.442121
3230.999815	0.442192
3229.070834	0.442268
3227.141864	0.442384
3225.213012	0.442512
3223.28366	0.442619
3221.354747	0.442758
3219.425757	0.442941
3217.496799	0.443121
3215.567773	0.443269
3213.638889	0.443419
3211.709946	0.443568
3209.78105	0.443696
3207.852721	0.443849
3205.923829	0.444042
3203.994997	0.444219
3202.066024	0.444360
3200.137017	0.444542
3198.208082	0.444752
3196.27902	0.444967
3194.350038	0.445195
3192.420632	0.445434
3190.491722	0.445670
3188.562804	0.445889
3186.633678	0.446088
3184.704856	0.446312
3182.775836	0.446559
3180.847026	0.446782
3178.917925	0.447008
3176.98874	0.447242
3175.059879	0.447482
3173.130842	0.447711
3171.201935	0.447928
3169.272961	0.448154
3167.344024	0.448356
3165.41503	0.448533
3163.486182	0.448711
3161.557484	0.448891
3159.628641	0.449073
3157.699757	0.449282
3155.770737	0.449504
3153.841785	0.449722
3151.912804	0.449930
3149.9839	0.450114
3148.054878	0.450296
3146.125644	0.450469
3144.196696	0.450623
3142.267743	0.450822
3140.338789	0.451043
3138.409837	0.451223
3136.480991	0.451385
3134.552058	0.451550
3132.622944	0.451696
3130.69395	0.451859
3128.76498	0.452056
3126.835941	0.452231
3124.907034	0.452387
3122.977969	0.452549
3121.049142	0.452704
3119.120166	0.452840
3117.191047	0.452950
3115.262662	0.453028
3113.333658	0.453068
3111.404814	0.453091
3109.475941	0.453070
3107.546948	0.452994
3105.617839	0.452947
3103.689101	0.452971
3101.759967	0.453087
3099.830923	0.453291
3097.901974	0.453461
3095.972932	0.453539
3094.043993	0.453570
3092.114971	0.453524
3090.18606	0.453359
3088.257075	0.453053
3086.328211	0.452640
3084.398805	0.452275
3082.470005	0.452121
3080.540864	0.452245
3078.611956	0.452564
3076.68319	0.452879
3074.754098	0.453057
3072.825157	0.453065
3070.896183	0.452974
3068.967558	0.452796
3067.038531	0.452464
3065.109673	0.452131
3063.180706	0.451915
3061.251729	0.451762
3059.322746	0.451758
3057.393763	0.451941
3055.464783	0.452258
3053.535718	0.452575
3051.606666	0.452797
3049.677632	0.452951
3047.748806	0.453074
3045.819821	0.453127
3043.89096	0.453096
3041.961949	0.452992
3040.032978	0.452837
3038.104699	0.452594
3036.17573	0.452255
3034.246816	0.451840
3032.31796	0.451342
3030.388891	0.450760
3028.459891	0.450223
3026.530964	0.449897
3024.602022	0.449887
3022.672797	0.450176
3020.743841	0.450641
3018.814885	0.451112
3016.886115	0.451446
3014.957081	0.451582
3013.027971	0.451602
3011.099152	0.451515
3009.170266	0.451325
3007.240774	0.451044
3005.311859	0.450703
3003.3828	0.450338
3001.453874	0.449997
2999.524815	0.449710
2997.595988	0.449483
2995.666948	0.449257
2993.738058	0.448950
2991.809771	0.448544
2989.880749	0.448059
2987.951891	0.447470
2986.022934	0.446818
2984.093973	0.446095
2982.165102	0.445296
2980.236058	0.444409
2978.307113	0.443426
2976.377651	0.442310
2974.448653	0.441021
2972.519857	0.439471
2970.590824	0.437608
2968.661914	0.435543
2966.732867	0.433583
2964.803952	0.431898
2962.875086	0.430483
2960.945572	0.429319
2959.016643	0.428537
2957.087515	0.428241
2955.158717	0.428284
2953.229818	0.428392
2951.300821	0.428361
2949.371821	0.427996
2947.442821	0.427147
2945.514694	0.425763
2943.585622	0.423878
2941.656826	0.421593
2939.72779	0.418999
2937.798866	0.416141
2935.8698	0.413075
2933.940855	0.409889
2932.011864	0.406704
2930.082832	0.403578
2928.153851	0.400626
2926.224753	0.398021
2924.295972	0.396042
2922.366914	0.394963
2920.437926	0.394946
